Trial ID,Milestone,Release Tag,Paradigm,Instance Family,Machine Type,vCPU Count,Silicon Architecture,Concurrency Parameter,Concurrency Value,Benchmark Command,Min Time (s),Max Time (s),Avg Time (s),Concurrent Blocks in Flight (L),Required Bare-Metal VM/Cluster Units
285,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=5,5,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=5,58.9,58.9,58.9,589,118
286,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=6,6,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=6,58.9,58.9,58.9,589,99
287,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=7,7,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=7,58.9,58.9,58.9,589,85
288,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=8,8,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=8,58.9,58.9,58.9,589,74
289,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=9,9,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=9,58.9,58.9,58.9,589,66
290,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c4d-highcpu,c4d-highcpu-96,96,AMD Turin Zen 5,JOBS=10,10,cloud-bench-run TARGET=prover-c4d-highcpu-96 SHAPE=c4d-highcpu-96 JOBS=10,58.9,58.9,58.9,589,59
291,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=1,1,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=1,360.1,360.1,360.1,3601,3601
292,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=2,2,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=2,360.1,360.1,360.1,3601,1801
293,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=3,3,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=3,360.1,360.1,360.1,3601,1201
294,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=4,4,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=4,360.1,360.1,360.1,3601,901
295,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=5,5,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=5,360.1,360.1,360.1,3601,721
296,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=6,6,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=6,360.1,360.1,360.1,3601,601
297,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=7,7,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=7,360.1,360.1,360.1,3601,515
298,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=8,8,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=8,360.1,360.1,360.1,3601,451
299,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=9,9,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=9,360.1,360.1,360.1,3601,401
300,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-16,16,AMD Genoa Zen 4,JOBS=10,10,cloud-bench-run TARGET=prover-c3d-highcpu-16 SHAPE=c3d-highcpu-16 JOBS=10,360.1,360.1,360.1,3601,361
301,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=1,1,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=1,214.877,214.877,214.877,2149,2149
302,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=2,2,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=2,218.538,219.852,219.195,2192,1096
303,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=3,3,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=3,221.323,222.804,222.014,2221,741
304,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=4,4,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=4,224.772,226.35,225.561,2256,564
305,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=5,5,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=5,227.769,229.416,228.574,2286,458
306,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=6,6,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=6,231.147,232.848,231.997,2320,387
307,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=7,7,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=7,234.216,235.962,235.079,2351,336
308,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=8,8,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=8,237.558,239.346,238.452,2385,299
309,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=9,9,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=9,240.662,242.487,241.569,2416,269
310,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-30,30,AMD Genoa Zen 4,JOBS=10,10,cloud-bench-run TARGET=prover-c3d-highcpu-30 SHAPE=c3d-highcpu-30 JOBS=10,243.983,245.844,244.913,2450,245
311,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=1,1,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=1,118.043,118.043,118.043,1181,1181
312,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=2,2,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=2,118.043,118.043,118.043,1181,591
313,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=3,3,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=3,118.043,118.043,118.043,1181,394
314,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=4,4,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=4,118.043,118.043,118.043,1181,296
315,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=5,5,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=5,118.043,118.043,118.043,1181,237
316,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=6,6,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=6,118.043,118.043,118.043,1181,197
317,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=7,7,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=7,118.043,118.043,118.043,1181,169
318,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=8,8,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=8,118.043,118.043,118.043,1181,148
319,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=9,9,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=9,118.043,118.043,118.043,1181,132
320,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-60,60,AMD Genoa Zen 4,JOBS=10,10,cloud-bench-run TARGET=prover-c3d-highcpu-60 SHAPE=c3d-highcpu-60 JOBS=10,118.043,118.043,118.043,1181,119
321,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=1,1,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=1,85.2,85.2,85.2,852,852
322,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=2,2,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=2,85.2,85.2,85.2,852,426
323,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=3,3,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=3,85.2,85.2,85.2,852,284
324,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=4,4,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=4,85.2,85.2,85.2,852,213
325,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=5,5,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=5,85.2,85.2,85.2,852,171
326,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=6,6,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=6,85.2,85.2,85.2,852,142
327,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=7,7,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=7,85.2,85.2,85.2,852,122
328,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=8,8,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=8,85.2,85.2,85.2,852,107
329,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=9,9,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=9,85.2,85.2,85.2,852,95
330,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-90,90,AMD Genoa Zen 4,JOBS=10,10,cloud-bench-run TARGET=prover-c3d-highcpu-90 SHAPE=c3d-highcpu-90 JOBS=10,85.2,85.2,85.2,852,86
331,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=1,1,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=1,50.1,50.1,50.1,501,501
332,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=2,2,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=2,50.1,50.1,50.1,501,251
333,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=3,3,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=3,50.1,50.1,50.1,501,167
334,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=4,4,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=4,50.1,50.1,50.1,501,126
335,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=5,5,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=5,50.1,50.1,50.1,501,101
336,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=6,6,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=6,50.1,50.1,50.1,501,84
337,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=7,7,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=7,50.1,50.1,50.1,501,72
338,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=8,8,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=8,50.1,50.1,50.1,501,63
339,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=9,9,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=9,50.1,50.1,50.1,501,56
340,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,c3d-highcpu,c3d-highcpu-180,180,AMD Genoa Zen 4,JOBS=10,10,cloud-bench-run TARGET=prover-c3d-highcpu-180 SHAPE=c3d-highcpu-180 JOBS=10,50.1,50.1,50.1,501,51
341,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=1,1,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=1,480.1,480.1,480.1,4801,4801
342,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=2,2,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=2,480.1,480.1,480.1,4801,2401
343,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=3,3,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=3,480.1,480.1,480.1,4801,1601
344,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=4,4,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=4,480.1,480.1,480.1,4801,1201
345,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=5,5,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=5,480.1,480.1,480.1,4801,961
346,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=6,6,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=6,480.1,480.1,480.1,4801,801
347,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=7,7,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=7,480.1,480.1,480.1,4801,686
348,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=8,8,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=8,480.1,480.1,480.1,4801,601
349,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=9,9,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=9,480.1,480.1,480.1,4801,534
350,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-16,16,AMD Milan Zen 3,JOBS=10,10,cloud-bench-run TARGET=prover-t2d-standard-16 SHAPE=t2d-standard-16 JOBS=10,480.1,480.1,480.1,4801,481
351,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=1,1,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=1,260.1,260.1,260.1,2601,2601
352,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=2,2,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=2,260.1,260.1,260.1,2601,1301
353,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=3,3,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=3,260.1,260.1,260.1,2601,867
354,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=4,4,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=4,260.1,260.1,260.1,2601,651
355,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=5,5,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=5,260.1,260.1,260.1,2601,521
356,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=6,6,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=6,260.1,260.1,260.1,2601,434
357,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=7,7,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=7,260.1,260.1,260.1,2601,372
358,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=8,8,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=8,260.1,260.1,260.1,2601,326
359,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=9,9,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=9,260.1,260.1,260.1,2601,289
360,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-32,32,AMD Milan Zen 3,JOBS=10,10,cloud-bench-run TARGET=prover-t2d-standard-32 SHAPE=t2d-standard-32 JOBS=10,260.1,260.1,260.1,2601,261
361,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=1,1,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=1,192.1,192.1,192.1,1921,1921
362,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=2,2,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=2,192.1,192.1,192.1,1921,961
363,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=3,3,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=3,192.1,192.1,192.1,1921,641
364,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=4,4,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=4,192.1,192.1,192.1,1921,481
365,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=5,5,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=5,192.1,192.1,192.1,1921,385
366,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=6,6,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=6,192.1,192.1,192.1,1921,321
367,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=7,7,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=7,192.1,192.1,192.1,1921,275
368,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=8,8,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=8,192.1,192.1,192.1,1921,241
369,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=9,9,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=9,192.1,192.1,192.1,1921,214
370,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-48,48,AMD Milan Zen 3,JOBS=10,10,cloud-bench-run TARGET=prover-t2d-standard-48 SHAPE=t2d-standard-48 JOBS=10,192.1,192.1,192.1,1921,193
371,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=1,1,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=1,155.446,155.446,155.446,1555,1555
372,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=2,2,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=2,155.446,155.446,155.446,1555,778
373,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=3,3,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=3,155.446,155.446,155.446,1555,519
374,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=4,4,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=4,155.446,155.446,155.446,1555,389
375,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=5,5,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=5,155.446,155.446,155.446,1555,311
376,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=6,6,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=6,155.446,155.446,155.446,1555,260
377,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=7,7,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=7,155.446,155.446,155.446,1555,223
378,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=8,8,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=8,155.446,155.446,155.446,1555,195
379,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=9,9,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=9,155.446,155.446,155.446,1555,173
380,Dynamic Monolithic v0.0.2,v0.0.2,Monolith,t2d-standard,t2d-standard-60,60,AMD Milan Zen 3,JOBS=10,10,cloud-bench-run TARGET=prover-t2d-standard-60 SHAPE=t2d-standard-60 JOBS=10,155.446,155.446,155.446,1555,156
381,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=1,1,cloud-run-distributed-cluster --arch=c4a --blocks=1 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,702
382,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=2,2,cloud-run-distributed-cluster --arch=c4a --blocks=2 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,351
383,Collaborative Distributed 0.0.3,0.0.3,Distributed,c4a-highcpu,c4a-highcpu-16,16,ARM64 Neoverse V2,BLOCKS=3,3,cloud-run-distributed-cluster --arch=c4a --blocks=3 --shape=c4a-highcpu-16,70.12,70.12,70.12,702,234
